#ID	chr	strand	C1Start	C1End	AStart	AEnd	C2Start	C2End	trans_ID:exon#:trans_length	genes
chr21:-:SCAF4:RefSeq_tri176452:v1	chr21	-	33064130	33064243	33063110	33063266	33060620	33060777	NM_001145444:13-15:4224,NM_001145445:14-16:4203,NM_020706:14-16:4269,	SCAF4,
chr21:-:SCAF4:RefSeq_tri176453:v1	chr21	-	33063110	33063266	33060620	33060777	33057881	33058046	NM_001145444:14-16:4224,NM_001145445:15-17:4203,NM_020706:15-17:4269,	SCAF4,
chr21:-:SCAF4:RefSeq_tri176454:v1	chr21	-	33060620	33060777	33057881	33058046	33057711	33057797	NM_001145444:15-17:4224,NM_001145445:16-18:4203,NM_020706:16-18:4269,	SCAF4,
chr21:-:SCAF4:RefSeq_tri176455:v1	chr21	-	33057881	33058046	33057711	33057797	33057362	33057553	NM_001145444:16-18:4224,NM_020706:17-19:4269,	SCAF4,
chr21:-:SCAF4:RefSeq_tri176456:v1	chr21	-	33057881	33058046	33057711	33057797	33057362	33057487	NM_001145445:17-19:4203,	SCAF4,
chr21:-:SCAF4:RefSeq_tri176457:v1	chr21	-	33057711	33057797	33057362	33057553	33043313	33044667	NM_001145444:17-19:4224,NM_020706:18-20:4269,	SCAF4,
chr21:-:SCAF4:RefSeq_tri176458:v1	chr21	-	33057711	33057797	33057362	33057487	33043313	33044667	NM_001145445:18-20:4203,	SCAF4,
chr21:-:TIAM1:RefSeq_tri176459:v1	chr21	-	32931240	32931290	32836296	32836348	32711558	32711737	NM_003253:1-3:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176460:v1	chr21	-	32836296	32836348	32711558	32711737	32649048	32649224	NM_003253:2-4:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176461:v1	chr21	-	32711558	32711737	32649048	32649224	32638326	32639299	NM_003253:3-5:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176462:v1	chr21	-	32649048	32649224	32638326	32639299	32624058	32624505	NM_003253:4-6:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176463:v1	chr21	-	32638326	32639299	32624058	32624505	32617804	32617976	NM_003253:5-7:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176464:v1	chr21	-	32624058	32624505	32617804	32617976	32598042	32598266	NM_003253:6-8:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176465:v1	chr21	-	32617804	32617976	32598042	32598266	32595722	32595907	NM_003253:7-9:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176466:v1	chr21	-	32598042	32598266	32595722	32595907	32589869	32590015	NM_003253:8-10:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176467:v1	chr21	-	32595722	32595907	32589869	32590015	32585714	32585788	NM_003253:9-11:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176468:v1	chr21	-	32589869	32590015	32585714	32585788	32582361	32582531	NM_003253:10-12:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176469:v1	chr21	-	32585714	32585788	32582361	32582531	32575224	32575328	NM_003253:11-13:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176470:v1	chr21	-	32582361	32582531	32575224	32575328	32567540	32567621	NM_003253:12-14:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176471:v1	chr21	-	32575224	32575328	32567540	32567621	32559317	32559403	NM_003253:13-15:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176472:v1	chr21	-	32567540	32567621	32559317	32559403	32554738	32554962	NM_003253:14-16:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176473:v1	chr21	-	32559317	32559403	32554738	32554962	32537279	32537382	NM_003253:15-17:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176474:v1	chr21	-	32554738	32554962	32537279	32537382	32526565	32526744	NM_003253:16-18:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176475:v1	chr21	-	32537279	32537382	32526565	32526744	32525384	32525452	NM_003253:17-19:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176476:v1	chr21	-	32526565	32526744	32525384	32525452	32524954	32525079	NM_003253:18-20:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176477:v1	chr21	-	32525384	32525452	32524954	32525079	32519213	32519321	NM_003253:19-21:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176478:v1	chr21	-	32524954	32525079	32519213	32519321	32513643	32513822	NM_003253:20-22:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176479:v1	chr21	-	32519213	32519321	32513643	32513822	32513436	32513554	NM_003253:21-23:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176480:v1	chr21	-	32513643	32513822	32513436	32513554	32508251	32508359	NM_003253:22-24:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176481:v1	chr21	-	32513436	32513554	32508251	32508359	32503208	32503266	NM_003253:23-25:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176482:v1	chr21	-	32508251	32508359	32503208	32503266	32502531	32502633	NM_003253:24-26:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176483:v1	chr21	-	32503208	32503266	32502531	32502633	32499383	32499470	NM_003253:25-27:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176484:v1	chr21	-	32502531	32502633	32499383	32499470	32496840	32497012	NM_003253:26-28:7198,	TIAM1,
chr21:-:TIAM1:RefSeq_tri176485:v1	chr21	-	32499383	32499470	32496840	32497012	32490736	32493155	NM_003253:27-29:7198,	TIAM1,
chr21:-:GRIK1:RefSeq_tri176486:v1	chr21	-	31311701	31312282	31066215	31066382	31062048	31062305	NM_000830:1-3:3231,NM_175611:1-3:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176487:v1	chr21	-	31066215	31066382	31062048	31062305	31045303	31045484	NM_000830:2-4:3231,NM_175611:2-4:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176488:v1	chr21	-	31062048	31062305	31045303	31045484	31027130	31027183	NM_000830:3-5:3231,NM_175611:3-5:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176489:v1	chr21	-	31045303	31045484	31027130	31027183	31023438	31023611	NM_000830:4-6:3231,NM_175611:4-6:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176490:v1	chr21	-	31027130	31027183	31023438	31023611	31015146	31015289	NM_000830:5-7:3231,NM_175611:5-7:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176491:v1	chr21	-	31023438	31023611	31015146	31015289	30971150	30971257	NM_000830:6-8:3231,NM_175611:6-8:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176492:v1	chr21	-	31015146	31015289	30971150	30971257	30968846	30968890	NM_000830:7-9:3231,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176493:v1	chr21	-	31015146	31015289	30971150	30971257	30963432	30963545	NM_175611:7-9:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176494:v1	chr21	-	30971150	30971257	30968846	30968890	30963432	30963545	NM_000830:8-10:3231,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176495:v1	chr21	-	30971150	30971257	30963432	30963545	30961159	30961362	NM_175611:8-10:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176496:v1	chr21	-	30968846	30968890	30963432	30963545	30961159	30961362	NM_000830:9-11:3231,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176497:v1	chr21	-	30963432	30963545	30961159	30961362	30959686	30959909	NM_000830:10-12:3231,NM_175611:9-11:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176498:v1	chr21	-	30961159	30961362	30959686	30959909	30953745	30953863	NM_000830:11-13:3231,NM_175611:10-12:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176499:v1	chr21	-	30959686	30959909	30953745	30953863	30949284	30949501	NM_000830:12-14:3231,NM_175611:11-13:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176500:v1	chr21	-	30953745	30953863	30949284	30949501	30933945	30934170	NM_000830:13-15:3231,NM_175611:12-14:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176501:v1	chr21	-	30949284	30949501	30933945	30934170	30927373	30927623	NM_000830:14-16:3231,NM_175611:13-15:3479,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176502:v1	chr21	-	30933945	30934170	30927373	30927623	30925866	30926025	NM_000830:15-17:3231,	GRIK1,
chr21:-:GRIK1:RefSeq_tri176503:v1	chr21	-	30933945	30934170	30927373	30927623	30909254	30909706	NM_175611:14-16:3479,	GRIK1,
chr21:-:CCT8:RefSeq_tri176504:v1	chr21	-	30445852	30446010	30442568	30442658	30441744	30441823	NM_006585:1-3:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176505:v1	chr21	-	30442568	30442658	30441744	30441823	30439877	30440026	NM_006585:2-4:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176506:v1	chr21	-	30441744	30441823	30439877	30440026	30439212	30439392	NM_006585:3-5:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176507:v1	chr21	-	30439877	30440026	30439212	30439392	30439037	30439098	NM_006585:4-6:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176508:v1	chr21	-	30439212	30439392	30439037	30439098	30437289	30437426	NM_006585:5-7:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176509:v1	chr21	-	30439037	30439098	30437289	30437426	30435673	30435851	NM_006585:6-8:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176510:v1	chr21	-	30437289	30437426	30435673	30435851	30434811	30434877	NM_006585:7-9:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176511:v1	chr21	-	30435673	30435851	30434811	30434877	30434649	30434736	NM_006585:8-10:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176512:v1	chr21	-	30434811	30434877	30434649	30434736	30434449	30434564	NM_006585:9-11:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176513:v1	chr21	-	30434649	30434736	30434449	30434564	30433817	30433888	NM_006585:10-12:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176514:v1	chr21	-	30434449	30434564	30433817	30433888	30433574	30433738	NM_006585:11-13:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176515:v1	chr21	-	30433817	30433888	30433574	30433738	30432862	30432981	NM_006585:12-14:1894,	CCT8,
chr21:-:CCT8:RefSeq_tri176516:v1	chr21	-	30433574	30433738	30432862	30432981	30428648	30428873	NM_006585:13-15:1894,	CCT8,
chr21:-:RWDD2B:RefSeq_tri176517:v1	chr21	-	30391532	30391685	30380716	30380942	30380561	30380628	NM_016940:1-3:1705,	RWDD2B,
chr21:-:RWDD2B:RefSeq_tri176518:v1	chr21	-	30380716	30380942	30380561	30380628	30380082	30380444	NM_016940:2-4:1705,	RWDD2B,
chr21:-:RWDD2B:RefSeq_tri176519:v1	chr21	-	30380561	30380628	30380082	30380444	30378080	30378972	NM_016940:3-5:1705,	RWDD2B,
chr21:-:LTN1:RefSeq_tri176520:v1	chr21	-	30365085	30365277	30359052	30359255	30358460	30358558	NM_015565:1-3:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176521:v1	chr21	-	30359052	30359255	30358460	30358558	30357013	30357243	NM_015565:2-4:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176522:v1	chr21	-	30358460	30358558	30357013	30357243	30354638	30354690	NM_015565:3-5:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176523:v1	chr21	-	30357013	30357243	30354638	30354690	30353441	30353621	NM_015565:4-6:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176524:v1	chr21	-	30354638	30354690	30353441	30353621	30343593	30343766	NM_015565:5-7:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176525:v1	chr21	-	30353441	30353621	30343593	30343766	30342874	30343064	NM_015565:6-8:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176526:v1	chr21	-	30343593	30343766	30342874	30343064	30341788	30341923	NM_015565:7-9:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176527:v1	chr21	-	30342874	30343064	30341788	30341923	30338692	30339501	NM_015565:8-10:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176528:v1	chr21	-	30341788	30341923	30338692	30339501	30338187	30338228	NM_015565:9-11:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176529:v1	chr21	-	30338692	30339501	30338187	30338228	30332839	30333028	NM_015565:10-12:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176530:v1	chr21	-	30338187	30338228	30332839	30333028	30331780	30332019	NM_015565:11-13:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176531:v1	chr21	-	30332839	30333028	30331780	30332019	30330708	30330861	NM_015565:12-14:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176532:v1	chr21	-	30331780	30332019	30330708	30330861	30329654	30329798	NM_015565:13-15:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176533:v1	chr21	-	30330708	30330861	30329654	30329798	30329084	30329270	NM_015565:14-16:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176534:v1	chr21	-	30329654	30329798	30329084	30329270	30325539	30325698	NM_015565:15-17:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176535:v1	chr21	-	30329084	30329270	30325539	30325698	30324482	30324586	NM_015565:16-18:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176536:v1	chr21	-	30325539	30325698	30324482	30324586	30319786	30319928	NM_015565:17-19:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176537:v1	chr21	-	30324482	30324586	30319786	30319928	30318474	30318609	NM_015565:18-20:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176538:v1	chr21	-	30319786	30319928	30318474	30318609	30318129	30318273	NM_015565:19-21:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176539:v1	chr21	-	30318474	30318609	30318129	30318273	30316705	30316918	NM_015565:20-22:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176540:v1	chr21	-	30318129	30318273	30316705	30316918	30315989	30316226	NM_015565:21-23:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176541:v1	chr21	-	30316705	30316918	30315989	30316226	30315584	30315658	NM_015565:22-24:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176542:v1	chr21	-	30315989	30316226	30315584	30315658	30313542	30313728	NM_015565:23-25:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176543:v1	chr21	-	30315584	30315658	30313542	30313728	30308848	30309019	NM_015565:24-26:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176544:v1	chr21	-	30313542	30313728	30308848	30309019	30307431	30307651	NM_015565:25-27:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176545:v1	chr21	-	30308848	30309019	30307431	30307651	30304792	30304986	NM_015565:26-28:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176546:v1	chr21	-	30307431	30307651	30304792	30304986	30303477	30303644	NM_015565:27-29:7756,	LTN1,
chr21:-:LTN1:RefSeq_tri176547:v1	chr21	-	30304792	30304986	30303477	30303644	30300466	30302832	NM_015565:28-30:7756,	LTN1,
chr21:-:N6AMT1:RefSeq_tri176548:v1	chr21	-	30257534	30257695	30255307	30255393	30254482	30254572	NM_182749:1-3:910,NM_013240:1-3:994,	N6AMT1,
chr21:-:N6AMT1:RefSeq_tri176549:v1	chr21	-	30255307	30255393	30254482	30254572	30252192	30252275	NM_013240:2-4:994,	N6AMT1,
chr21:-:N6AMT1:RefSeq_tri176550:v1	chr21	-	30255307	30255393	30254482	30254572	30250514	30250655	NM_182749:2-4:910,	N6AMT1,
chr21:-:N6AMT1:RefSeq_tri176551:v1	chr21	-	30254482	30254572	30252192	30252275	30250514	30250655	NM_013240:3-5:994,	N6AMT1,
chr21:-:N6AMT1:RefSeq_tri176552:v1	chr21	-	30254482	30254572	30250514	30250655	30248386	30248813	NM_182749:3-5:910,	N6AMT1,
chr21:-:N6AMT1:RefSeq_tri176553:v1	chr21	-	30252192	30252275	30250514	30250655	30248386	30248813	NM_013240:4-6:994,	N6AMT1,
chr21:-:ADAMTS5:RefSeq_tri176554:v1	chr21	-	28337607	28339439	28327058	28327190	28315699	28315866	NM_007038:1-3:9663,	ADAMTS5,
chr21:-:ADAMTS5:RefSeq_tri176555:v1	chr21	-	28327058	28327190	28315699	28315866	28306785	28307068	NM_007038:2-4:9663,	ADAMTS5,
chr21:-:ADAMTS5:RefSeq_tri176556:v1	chr21	-	28315699	28315866	28306785	28307068	28305180	28305363	NM_007038:3-5:9663,	ADAMTS5,
chr21:-:ADAMTS5:RefSeq_tri176557:v1	chr21	-	28306785	28307068	28305180	28305363	28304323	28304498	NM_007038:4-6:9663,	ADAMTS5,
chr21:-:ADAMTS5:RefSeq_tri176558:v1	chr21	-	28305180	28305363	28304323	28304498	28302205	28302380	NM_007038:5-7:9663,	ADAMTS5,
chr21:-:ADAMTS5:RefSeq_tri176559:v1	chr21	-	28304323	28304498	28302205	28302380	28290231	28296939	NM_007038:6-8:9663,	ADAMTS5,
chr21:-:ADAMTS1:RefSeq_tri176560:v1	chr21	-	28216544	28217728	28214658	28215004	28214177	28214309	NM_006988:1-3:4651,	ADAMTS1,
chr21:-:ADAMTS1:RefSeq_tri176561:v1	chr21	-	28214658	28215004	28214177	28214309	28213317	28213484	NM_006988:2-4:4651,	ADAMTS1,
chr21:-:ADAMTS1:RefSeq_tri176562:v1	chr21	-	28214177	28214309	28213317	28213484	28212595	28212881	NM_006988:3-5:4651,	ADAMTS1,
chr21:-:ADAMTS1:RefSeq_tri176563:v1	chr21	-	28213317	28213484	28212595	28212881	28212194	28212380	NM_006988:4-6:4651,	ADAMTS1,
chr21:-:ADAMTS1:RefSeq_tri176564:v1	chr21	-	28212595	28212881	28212194	28212380	28211906	28212081	NM_006988:5-7:4651,	ADAMTS1,
chr21:-:ADAMTS1:RefSeq_tri176565:v1	chr21	-	28212194	28212380	28211906	28212081	28210758	28210933	NM_006988:6-8:4651,	ADAMTS1,
chr21:-:ADAMTS1:RefSeq_tri176566:v1	chr21	-	28211906	28212081	28210758	28210933	28208606	28210597	NM_006988:7-9:4651,	ADAMTS1,
chr21:-:CYYR1:RefSeq_tri176567:v1	chr21	-	27945187	27945581	27938585	27938687	27852591	27852748	NM_052954:1-3:3079,	CYYR1,
chr21:-:CYYR1:RefSeq_tri176568:v1	chr21	-	27938585	27938687	27852591	27852748	27838528	27840950	NM_052954:2-4:3079,	CYYR1,
chr21:-:APP:RefSeq_tri176569:v1	chr21	-	27543303	27543446	27484296	27484463	27462259	27462388	NM_001136131:1-3:3295,	APP,
chr21:-:APP:RefSeq_tri176570:v1	chr21	-	27542882	27543138	27484296	27484463	27462259	27462388	NM_201414:1-3:3408,NM_001204303:1-3:3354,NM_001204302:1-3:3522,NM_001204301:1-3:3579,NM_000484:1-3:3633,NM_201413:1-3:3576,	APP,
chr21:-:APP:RefSeq_tri176571:v1	chr21	-	27542882	27543138	27462259	27462388	27425552	27425664	NM_001136129:1-3:3240,NM_001136130:1-3:3465,	APP,
chr21:-:APP:RefSeq_tri176572:v1	chr21	-	27512471	27512708	27484296	27484463	27462259	27462388	NM_001136016:1-3:3557,	APP,
chr21:-:APP:RefSeq_tri176573:v1	chr21	-	27484296	27484463	27462259	27462388	27425552	27425664	NM_201414:2-4:3408,NM_001204303:2-4:3354,NM_001204302:2-4:3522,NM_001204301:2-4:3579,NM_000484:2-4:3633,NM_001136131:2-4:3295,NM_001136016:2-4:3557,NM_201413:2-4:3576,	APP,
chr21:-:APP:RefSeq_tri176574:v1	chr21	-	27462259	27462388	27425552	27425664	27423316	27423509	NM_201414:3-5:3408,NM_001204303:3-5:3354,NM_001204302:3-5:3522,NM_001204301:3-5:3579,NM_000484:3-5:3633,NM_001136131:3-5:3295,NM_001136129:2-4:3240,NM_001136130:2-4:3465,NM_001136016:3-5:3557,NM_201413:3-5:3576,	APP,
chr21:-:APP:RefSeq_tri176575:v1	chr21	-	27425552	27425664	27423316	27423509	27394156	27394358	NM_201414:4-6:3408,NM_001204303:4-6:3354,NM_001204302:4-6:3522,NM_001204301:4-6:3579,NM_000484:4-6:3633,NM_001136131:4-6:3295,NM_001136129:3-5:3240,NM_001136130:3-5:3465,NM_001136016:4-6:3557,NM_201413:4-6:3576,	APP,
chr21:-:APP:RefSeq_tri176576:v1	chr21	-	27423316	27423509	27394156	27394358	27372330	27372497	NM_001204302:5-7:3522,NM_001204301:5-7:3579,NM_000484:5-7:3633,NM_001136130:4-6:3465,NM_001136016:5-7:3557,NM_201413:5-7:3576,	APP,
chr21:-:APP:RefSeq_tri176577:v1	chr21	-	27423316	27423509	27394156	27394358	27354657	27354790	NM_201414:5-7:3408,NM_001204303:5-7:3354,NM_001136131:5-7:3295,NM_001136129:4-6:3240,	APP,
chr21:-:APP:RefSeq_tri176578:v1	chr21	-	27394156	27394358	27372330	27372497	27369675	27369731	NM_001204301:6-8:3579,NM_000484:6-8:3633,NM_001136130:5-7:3465,	APP,
chr21:-:APP:RefSeq_tri176579:v1	chr21	-	27394156	27394358	27372330	27372497	27354657	27354790	NM_001204302:6-8:3522,NM_001136016:6-8:3557,NM_201413:6-8:3576,	APP,
chr21:-:APP:RefSeq_tri176580:v1	chr21	-	27394156	27394358	27354657	27354790	27348267	27348341	NM_201414:6-8:3408,NM_001204303:6-8:3354,NM_001136131:6-8:3295,NM_001136129:5-7:3240,	APP,
chr21:-:APP:RefSeq_tri176581:v1	chr21	-	27372330	27372497	27369675	27369731	27354657	27354790	NM_001204301:7-9:3579,NM_000484:7-9:3633,NM_001136130:6-8:3465,	APP,
chr21:-:APP:RefSeq_tri176582:v1	chr21	-	27372330	27372497	27354657	27354790	27348267	27348341	NM_001204302:7-9:3522,NM_001136016:7-9:3557,NM_201413:7-9:3576,	APP,
chr21:-:APP:RefSeq_tri176583:v1	chr21	-	27369675	27369731	27354657	27354790	27348267	27348341	NM_001204301:8-10:3579,NM_000484:8-10:3633,NM_001136130:7-9:3465,	APP,
chr21:-:APP:RefSeq_tri176584:v1	chr21	-	27354657	27354790	27348267	27348341	27347383	27347541	NM_201414:7-9:3408,NM_001204303:7-9:3354,NM_001204302:8-10:3522,NM_001204301:9-11:3579,NM_000484:9-11:3633,NM_001136131:7-9:3295,NM_001136129:6-8:3240,NM_001136130:8-10:3465,NM_001136016:8-10:3557,NM_201413:8-10:3576,	APP,
chr21:-:APP:RefSeq_tri176585:v1	chr21	-	27348267	27348341	27347383	27347541	27327941	27328069	NM_201414:8-10:3408,NM_001204303:8-10:3354,NM_001204302:9-11:3522,NM_001204301:10-12:3579,NM_000484:10-12:3633,NM_001136131:8-10:3295,NM_001136129:7-9:3240,NM_001136130:9-11:3465,NM_001136016:9-11:3557,NM_201413:9-11:3576,	APP,
chr21:-:APP:RefSeq_tri176586:v1	chr21	-	27347383	27347541	27327941	27328069	27326904	27327003	NM_201414:9-11:3408,NM_001204303:9-11:3354,NM_001204302:10-12:3522,NM_001204301:11-13:3579,NM_000484:11-13:3633,NM_001136131:9-11:3295,NM_001136129:8-10:3240,NM_001136130:10-12:3465,NM_001136016:10-12:3557,NM_201413:10-12:3576,	APP,
chr21:-:APP:RefSeq_tri176587:v1	chr21	-	27327941	27328069	27326904	27327003	27284053	27284274	NM_201414:10-12:3408,NM_001204303:10-12:3354,NM_001204302:11-13:3522,NM_001204301:12-14:3579,NM_000484:12-14:3633,NM_001136131:10-12:3295,NM_001136129:9-11:3240,NM_001136130:11-13:3465,NM_001136016:11-13:3557,NM_201413:11-13:3576,	APP,
chr21:-:APP:RefSeq_tri176588:v1	chr21	-	27326904	27327003	27284053	27284274	27277336	27277389	NM_201414:11-13:3408,NM_000484:13-15:3633,NM_001136131:11-13:3295,NM_001136129:10-12:3240,NM_001136130:12-14:3465,NM_001136016:12-14:3557,NM_201413:12-14:3576,	APP,
chr21:-:APP:RefSeq_tri176589:v1	chr21	-	27326904	27327003	27284053	27284274	27269885	27269985	NM_001204303:11-13:3354,NM_001204302:12-14:3522,NM_001204301:13-15:3579,	APP,
chr21:-:APP:RefSeq_tri176590:v1	chr21	-	27284053	27284274	27277336	27277389	27269885	27269985	NM_201414:12-14:3408,NM_000484:14-16:3633,NM_001136131:12-14:3295,NM_001136129:11-13:3240,NM_001136130:13-15:3465,NM_001136016:13-15:3557,NM_201413:13-15:3576,	APP,
chr21:-:APP:RefSeq_tri176591:v1	chr21	-	27284053	27284274	27269885	27269985	27264034	27264180	NM_001204303:12-14:3354,NM_001204302:13-15:3522,NM_001204301:14-16:3579,	APP,
chr21:-:APP:RefSeq_tri176592:v1	chr21	-	27277336	27277389	27269885	27269985	27264034	27264180	NM_201414:13-15:3408,NM_000484:15-17:3633,NM_001136131:13-15:3295,NM_001136129:12-14:3240,NM_001136130:14-16:3465,NM_001136016:14-16:3557,NM_201413:14-16:3576,	APP,
chr21:-:APP:RefSeq_tri176593:v1	chr21	-	27269885	27269985	27264034	27264180	27252861	27254082	NM_201414:14-16:3408,NM_001204303:13-15:3354,NM_001204302:14-16:3522,NM_001204301:15-17:3579,NM_000484:16-18:3633,NM_001136131:14-16:3295,NM_001136129:13-15:3240,NM_001136130:15-17:3465,NM_001136016:15-17:3557,NM_201413:15-17:3576,	APP,
chr21:-:ATP5J:RefSeq_tri176594:v1	chr21	-	27107798	27107965	27101942	27102112	27097537	27097661	NM_001003697:1-3:662,	ATP5J,
chr21:-:ATP5J:RefSeq_tri176595:v1	chr21	-	27107626	27107965	27101942	27102112	27097537	27097661	NM_001003696:1-3:834,	ATP5J,
chr21:-:ATP5J:RefSeq_tri176596:v1	chr21	-	27107300	27107965	27101942	27102112	27097537	27097661	NM_001685:1-3:1160,	ATP5J,
chr21:-:ATP5J:RefSeq_tri176597:v1	chr21	-	27107250	27107965	27101942	27102112	27097537	27097661	NM_001003701:1-3:1210,	ATP5J,
chr21:-:ATP5J:RefSeq_tri176598:v1	chr21	-	27107164	27107965	27101942	27102112	27097537	27097661	NM_001003703:1-3:1296,	ATP5J,
chr21:-:ATP5J:RefSeq_tri176599:v1	chr21	-	27101942	27102112	27097537	27097661	27096791	27096988	NM_001685:2-4:1160,NM_001003703:2-4:1296,NM_001003697:2-4:662,NM_001003696:2-4:834,NM_001003701:2-4:1210,	ATP5J,
chr21:-:MRPL39:RefSeq_tri176600:v1	chr21	-	26979715	26979801	26978761	26978967	26976108	26976247	NM_080794:1-3:1171,NM_017446:1-3:1082,	MRPL39,
chr21:-:MRPL39:RefSeq_tri176601:v1	chr21	-	26978761	26978967	26976108	26976247	26973680	26973779	NM_080794:2-4:1171,NM_017446:2-4:1082,	MRPL39,
chr21:-:MRPL39:RefSeq_tri176602:v1	chr21	-	26976108	26976247	26973680	26973779	26972111	26972178	NM_080794:3-5:1171,NM_017446:3-5:1082,	MRPL39,
chr21:-:MRPL39:RefSeq_tri176603:v1	chr21	-	26973680	26973779	26972111	26972178	26969614	26969726	NM_080794:4-6:1171,NM_017446:4-6:1082,	MRPL39,
chr21:-:MRPL39:RefSeq_tri176604:v1	chr21	-	26972111	26972178	26969614	26969726	26966205	26966270	NM_080794:5-7:1171,NM_017446:5-7:1082,	MRPL39,
chr21:-:MRPL39:RefSeq_tri176605:v1	chr21	-	26969614	26969726	26966205	26966270	26965124	26965277	NM_080794:6-8:1171,NM_017446:6-8:1082,	MRPL39,
